matchlinkId;teamAId;teamBId;date;difScore;map
2297294;5991;4494;2015-08-05 16:45:00;3;Inferno
2297298;5974;5996;2015-08-06 10:45:00;-4;Train
2297305;6137;6211;2015-08-06 12:30:00;-6;Cache
2297306;5991;5974;2015-08-06 13:45:00;3;Inferno
2297307;6211;6137;2015-08-06 15:15:00;2;Mirage
2297308;4494;5996;2015-08-06 16:45:00;-8;Dust2
2297309;6137;6211;2015-08-06 18:15:00;1;Cobblestone
2297313;5974;5996;2015-08-07 10:40:00;-9;Inferno
2297319;4494;5991;2015-08-07 11:45:00;-8;Dust2
2297320;6137;5996;2015-08-07 13:15:00;-1;Cobblestone
2297324;5991;4494;2015-08-07 14:45:00;-5;Train
2297325;6137;5996;2015-08-07 16:00:00;-10;Overpass
2297326;4494;5991;2015-08-07 17:15:00;-1;Cache
2297327;6211;5996;2015-08-08 10:30:00;-12;Dust2
2297342;5991;5996;2015-08-08 11:30:00;13;Cache
2297342;5991;5996;2015-08-08 11:30:00;7;Cobblestone
2297342;5991;5996;2015-08-08 11:30:00;4;Inferno
2297352;4494;5195;2015-08-09 12:45:00;-5;Cache
2297352;4494;5195;2015-08-09 12:45:00;11;Dust2
2297352;4494;5195;2015-08-09 12:45:00;1;Cobblestone
2297353;5395;4494;2015-08-09 15:45:00;-12;Cache
2297353;5395;4494;2015-08-09 15:45:00;-12;Overpass
2297432;4411;5974;2015-08-20 14:00:00;3;Dust2
2297433;5991;5988;2015-08-20 14:00:00;13;Inferno
2297435;6134;6290;2015-08-20 15:25:00;-10;Overpass
2297434;6211;5996;2015-08-20 15:40:00;-5;Train
2297492;5991;6290;2015-08-20 16:30:00;1;Cobblestone
2297491;4411;5996;2015-08-20 17:00:00;-13;Cache
2297436;4991;6245;2015-08-20 18:15:00;14;Mirage
2297437;5378;4791;2015-08-20 18:15:00;8;Cobblestone
2297438;5284;4608;2015-08-20 19:30:00;-1;Overpass
2297439;5752;4494;2015-08-20 19:30:00;6;Overpass
2297494;5378;5752;2015-08-20 21:05:00;8;Cobblestone
2297493;4991;4608;2015-08-20 22:15:00;14;Inferno
2297502;6134;4791;2015-08-21 12:00:00;3;Dust2
2297503;5752;6134;2015-08-21 13:45:00;-3;Dust2
2297504;5974;6245;2015-08-21 15:00:00;2;Mirage
2297505;4608;5974;2015-08-21 16:50:00;2;Cobblestone
2297498;6211;5284;2015-08-21 18:25:00;7;Mirage
2297500;4411;6211;2015-08-21 19:30:00;11;Inferno
2297501;5988;4494;2015-08-21 20:40:00;2;Cobblestone
2297499;6290;5988;2015-08-21 22:05:00;1;Cobblestone
2297508;5991;4608;2015-08-22 11:30:00;3;Inferno
2297508;5991;4608;2015-08-22 11:30:00;6;Mirage
2297509;5996;6134;2015-08-22 14:35:00;10;Dust2
2297509;5996;6134;2015-08-22 14:35:00;8;Overpass
2297510;5378;4411;2015-08-22 18:00:00;2;Train
2297510;5378;4411;2015-08-22 18:00:00;11;Inferno
2297511;4991;6290;2015-08-22 21:00:00;11;Train
2297511;4991;6290;2015-08-22 21:00:00;2;Mirage
2297512;5991;5996;2015-08-23 11:45:00;4;Cache
2297512;5991;5996;2015-08-23 11:45:00;-8;Dust2
2297512;5991;5996;2015-08-23 11:45:00;7;Inferno
2297513;5378;4991;2015-08-23 15:30:00;10;Mirage
2297513;5378;4991;2015-08-23 15:30:00;-2;Inferno
2297513;5378;4991;2015-08-23 15:30:00;-9;Cobblestone
2297514;5991;4991;2015-08-23 19:00:00;-1;Dust2
2297514;5991;4991;2015-08-23 19:00:00;-9;Cobblestone
2297568;5974;6292;2015-08-28 04:15:00;-2;Cobblestone
2297568;5974;6292;2015-08-28 04:15:00;3;Mirage
2297616;4554;6225;2015-08-30 16:15:00;-1;Overpass
2297616;4554;6225;2015-08-30 16:15:00;7;Dust2
2297616;4554;6225;2015-08-30 16:15:00;-2;Cache
2297600;4573;6226;2015-08-30 20:20:00;7;Cache
2297600;4573;6226;2015-08-30 20:20:00;-7;Mirage
2297600;4573;6226;2015-08-30 20:20:00;-4;Dust2
2297619;6322;6323;2015-08-30 20:25:00;-13;Cobblestone
2297620;5599;6094;2015-08-30 20:30:00;-10;Mirage
2297610;5284;5422;2015-08-30 21:00:00;-7;Train
2297610;5284;5422;2015-08-30 21:00:00;8;Mirage
2297610;5284;5422;2015-08-30 21:00:00;-4;Cobblestone
2297623;4894;5949;2015-08-30 21:20:00;-1;Cache
2297617;6155;6225;2015-08-30 21:30:00;8;Inferno
2297617;6155;6225;2015-08-30 21:30:00;5;Overpass
2297624;6324;6264;2015-08-30 21:40:00;-2;Cache
2297625;6323;5949;2015-08-30 22:35:00;-2;Cobblestone
2297626;6094;6264;2015-08-30 22:45:00;9;Cache
2297613;6321;6191;2015-08-31 04:15:00;4;Overpass
2297613;6321;6191;2015-08-31 04:15:00;3;Inferno
2297632;6312;6313;2015-08-31 12:00:00;-14;Mirage
2297633;6312;6315;2015-08-31 13:00:00;8;Dust2
2297634;6315;6313;2015-08-31 14:00:00;-12;Cache
2297635;5143;5112;2015-08-31 15:00:00;13;Dust2
2297635;5143;5112;2015-08-31 15:00:00;2;Mirage
2297636;5144;5076;2015-08-31 16:30:00;11;Inferno
2297636;5144;5076;2015-08-31 16:30:00;14;Cobblestone
2297611;6220;6237;2015-08-31 17:00:00;3;Mirage
2297611;6220;6237;2015-08-31 17:00:00;11;Dust2
2297641;4532;5595;2015-08-31 17:30:00;1;Inferno
2297641;4532;5595;2015-08-31 17:30:00;-3;Mirage
2297641;4532;5595;2015-08-31 17:30:00;-8;Cache
2297621;5319;5208;2015-08-31 18:00:00;-4;Inferno
2297621;5319;5208;2015-08-31 18:00:00;2;Overpass
2297639;4494;5284;2015-08-31 18:15:00;7;Cobblestone
2297639;4494;5284;2015-08-31 18:15:00;-9;Train
2297639;4494;5284;2015-08-31 18:15:00;1;Overpass
2297628;6260;6225;2015-08-31 20:00:00;3;Overpass
2297637;6325;6138;2015-08-31 20:15:00;-6;Inferno
2297638;5208;5610;2015-08-31 20:15:00;-5;Inferno
2297642;5599;6124;2015-08-31 20:45:00;12;Cache
2297642;5599;6124;2015-08-31 20:45:00;9;Mirage
2297629;4554;6298;2015-08-31 21:15:00;5;Overpass
2297640;4991;5422;2015-08-31 21:30:00;8;Cache
2297640;4991;5422;2015-08-31 21:30:00;11;Cobblestone
2297622;5579;6137;2015-08-31 22:00:00;-6;Mirage
2297622;5579;6137;2015-08-31 22:00:00;-10;Overpass
2297648;6138;5610;2015-08-31 22:00:00;6;Cache
2297649;6325;5208;2015-08-31 22:00:00;-11;Cobblestone
2297627;6094;6213;2015-08-31 22:15:00;7;Dust2
2297627;6094;6213;2015-08-31 22:15:00;4;Mirage
2297630;4445;5617;2015-08-31 22:15:00;-8;Cache
2297643;5310;5284;2015-08-31 22:15:00;-4;Overpass
2297643;5310;5284;2015-08-31 22:15:00;-2;Dust2
2297631;6297;6114;2015-08-31 23:15:00;1;Inferno
2297644;6290;6261;2015-09-01 02:30:00;8;Cobblestone
2297644;6290;6261;2015-09-01 02:30:00;6;Mirage
2297645;5974;5005;2015-09-01 04:20:00;9;Dust2
2297645;5974;5005;2015-09-01 04:20:00;-7;Cache
2297652;6311;6316;2015-09-01 12:00:00;12;Dust2
2297653;6311;6314;2015-09-01 13:00:00;14;Mirage
2297661;6316;6314;2015-09-01 14:25:00;-12;Overpass
2297654;5105;5079;2015-09-01 15:00:00;12;Mirage
2297654;5105;5079;2015-09-01 15:00:00;2;Cache
2297667;5107;5114;2015-09-01 16:30:00;16;Mirage
2297667;5107;5114;2015-09-01 16:30:00;1;Dust2
2297655;4532;6124;2015-09-01 18:00:00;-11;Inferno
2297660;5422;4494;2015-09-01 18:00:00;-5;Mirage
2297660;5422;4494;2015-09-01 18:00:00;6;Train
2297660;5422;4494;2015-09-01 18:00:00;-9;Dust2
2297660;5422;4494;2015-09-01 18:00:00;-8;Overpass
2297662;6245;6134;2015-09-01 18:00:00;-9;Train
2297662;6245;6134;2015-09-01 18:00:00;10;Dust2
2297663;6137;5524;2015-09-01 18:00:00;11;Overpass
2297663;6137;5524;2015-09-01 18:00:00;14;Cobblestone
2297664;5310;5208;2015-09-01 18:00:00;-12;Overpass
2297664;5310;5208;2015-09-01 18:00:00;2;Cobblestone
2297664;5310;5208;2015-09-01 18:00:00;12;Dust2
2297669;6237;6246;2015-09-01 18:00:00;10;Dust2
2297669;6237;6246;2015-09-01 18:00:00;1;Cobblestone
2297656;5595;5599;2015-09-01 19:00:00;5;Cache
2297656;5595;5599;2015-09-01 19:00:00;-2;Mirage
2297656;5595;5599;2015-09-01 19:00:00;3;Train
2297650;5524;6201;2015-09-01 20:15:00;2;Cache
2297651;4532;6220;2015-09-01 20:15:00;-10;Mirage
2297671;5319;6138;2015-09-01 20:15:00;8;Cobblestone
2297671;5319;6138;2015-09-01 20:15:00;4;Cache
2297658;5355;6154;2015-09-01 21:00:00;11;Mirage
2297658;5355;6154;2015-09-01 21:00:00;-5;Cache
2297665;6226;5949;2015-09-01 21:00:00;10;Overpass
2297665;6226;5949;2015-09-01 21:00:00;10;Mirage
2297666;6134;6094;2015-09-01 21:00:00;9;Cache
2297666;6134;6094;2015-09-01 21:00:00;7;Dust2
2297668;6167;6317;2015-09-01 21:15:00;14;Cache
2297668;6167;6317;2015-09-01 21:15:00;12;Train
2297674;6124;5599;2015-09-01 22:00:00;-1;Cache
2297675;6220;5524;2015-09-01 22:00:00;-2;Cobblestone
2297676;4532;6201;2015-09-01 22:00:00;9;Mirage
2297670;6137;5319;2015-09-01 22:15:00;-5;Train
2297670;6137;5319;2015-09-01 22:15:00;-9;Mirage
2297679;5595;5599;2015-09-01 23:45:00;-14;Mirage
2297679;5595;5599;2015-09-01 23:45:00;7;Cache
2297673;6321;5974;2015-09-02 02:00:00;2;Cache
2297673;6321;5974;2015-09-02 02:00:00;-6;Mirage
2297672;5973;6292;2015-09-02 04:15:00;-3;Cache
2297672;5973;6292;2015-09-02 04:15:00;7;Mirage
2297677;6307;6313;2015-09-02 12:00:00;11;Inferno
2297677;6307;6313;2015-09-02 12:00:00;16;Cache
2297678;6303;6311;2015-09-02 14:30:00;12;Cache
2297678;6303;6311;2015-09-02 14:30:00;4;Inferno
2297683;4991;4494;2015-09-02 18:00:00;13;Cache
2297683;4991;4494;2015-09-02 18:00:00;-7;Train
2297683;4991;4494;2015-09-02 18:00:00;7;Dust2
2297687;6167;5949;2015-09-02 18:00:00;-7;Dust2
2297687;6167;5949;2015-09-02 18:00:00;-7;Mirage
2297689;6137;5310;2015-09-02 18:00:00;5;Inferno
2297689;6137;5310;2015-09-02 18:00:00;-2;Train
2297689;6137;5310;2015-09-02 18:00:00;-14;Cobblestone
2297691;5595;5929;2015-09-02 18:00:00;2;Inferno
2297691;5595;5929;2015-09-02 18:00:00;7;Mirage
2297696;4608;5996;2015-09-02 18:00:00;-7;Dust2
2297696;4608;5996;2015-09-02 18:00:00;-5;Overpass
2297684;5093;5009;2015-09-02 19:00:00;6;Dust2
2297684;5093;5009;2015-09-02 19:00:00;5;Mirage
2297682;5422;5319;2015-09-02 20:00:00;-8;Overpass
2297682;5422;5319;2015-09-02 20:00:00;13;Train
2297681;4532;6220;2015-09-02 20:10:00;-1;Mirage
2297690;6226;6134;2015-09-02 21:00:00;3;Train
2297690;6226;6134;2015-09-02 21:00:00;-14;Mirage
2297690;6226;6134;2015-09-02 21:00:00;-8;Cache
2297693;6245;6328;2015-09-02 21:00:00;7;Overpass
2297693;6245;6328;2015-09-02 21:00:00;6;Mirage
2297697;5378;5991;2015-09-02 21:00:00;-6;Inferno
2297697;5378;5991;2015-09-02 21:00:00;-1;Train
2297685;5395;6030;2015-09-02 21:15:00;-5;Cache
2297685;5395;6030;2015-09-02 21:15:00;1;Inferno
2297692;5009;6295;2015-09-02 21:30:00;-4;Mirage
2297692;5009;6295;2015-09-02 21:30:00;-8;Inferno
2297688;6246;6220;2015-09-02 21:45:00;-7;Cobblestone
2297688;6246;6220;2015-09-02 21:45:00;2;Mirage
2297688;6246;6220;2015-09-02 21:45:00;-13;Cache
2297686;5284;5422;2015-09-02 22:15:00;1;Train
2297686;5284;5422;2015-09-02 22:15:00;10;Cobblestone
2297680;5610;5208;2015-09-02 22:20:00;-2;Cobblestone
2297701;5929;5009;2015-09-02 23:15:00;12;Mirage
2297695;6191;5005;2015-09-03 02:00:00;-6;Dust2
2297695;6191;5005;2015-09-03 02:00:00;3;Cache
2297694;6290;6301;2015-09-03 04:45:00;5;Cache
2297694;6290;6301;2015-09-03 04:45:00;10;Inferno
2297699;6307;6311;2015-09-03 12:00:00;5;Mirage
2297699;6307;6311;2015-09-03 12:00:00;3;Dust2
2297702;4608;5422;2015-09-03 18:00:00;10;Overpass
2297707;5595;6295;2015-09-03 18:00:00;10;Mirage
2297707;5595;6295;2015-09-03 18:00:00;4;Cache
2297709;6167;6246;2015-09-03 18:00:00;3;Mirage
2297709;6167;6246;2015-09-03 18:00:00;5;Cobblestone
2297703;5996;4494;2015-09-03 19:15:00;9;Overpass
2297706;5599;6326;2015-09-03 19:30:00;7;Mirage
2297706;5599;6326;2015-09-03 19:30:00;11;Cache
2297714;5284;6138;2015-09-03 20:00:00;12;Train
2297714;5284;6138;2015-09-03 20:00:00;8;Dust2
2297704;6134;5422;2015-09-03 20:30:00;3;Mirage
2297708;5929;6295;2015-09-03 20:30:00;10;Mirage
2297710;6220;5949;2015-09-03 21:00:00;-6;Cache
2297710;6220;5949;2015-09-03 21:00:00;-7;Mirage
2297711;5988;6134;2015-09-03 21:30:00;1;Cache
2297711;5988;6134;2015-09-03 21:30:00;-8;Mirage
2297711;5988;6134;2015-09-03 21:30:00;-11;Train
2297713;4608;5996;2015-09-03 21:45:00;-6;Dust2
2297715;5595;5929;2015-09-03 22:00:00;-1;Dust2
2297715;5595;5929;2015-09-03 22:00:00;8;Overpass
2297715;5595;5929;2015-09-03 22:00:00;9;Inferno
2297712;4608;5310;2015-09-03 22:45:00;-8;Overpass
2297712;4608;5310;2015-09-03 22:45:00;-1;Dust2
2297705;5284;4494;2015-09-03 23:00:00;-2;Dust2
2297718;6329;6000;2015-09-04 02:50:00;11;Mirage
2297718;6329;6000;2015-09-04 02:50:00;6;Cache
2297722;6331;6330;2015-09-04 16:00:00;10;Cache
2297722;6331;6330;2015-09-04 16:00:00;14;Mirage
2297716;6167;6220;2015-09-04 18:00:00;8;Cache
2297716;6167;6220;2015-09-04 18:00:00;8;Mirage
2297719;4494;6134;2015-09-04 18:00:00;-9;Train
2297723;6331;6332;2015-09-04 18:00:00;9;Cache
2297723;6331;6332;2015-09-04 18:00:00;10;Dust2
2297733;5108;5136;2015-09-04 19:00:00;-4;Cache
2297720;4608;6134;2015-09-04 19:15:00;-5;Inferno
2297724;6330;6332;2015-09-04 20:00:00;-1;Inferno
2297724;6330;6332;2015-09-04 20:00:00;-7;Cobblestone
2297734;5133;5136;2015-09-04 20:25:00;-3;Mirage
2297721;5996;6134;2015-09-04 20:45:00;-9;Train
2297721;5996;6134;2015-09-04 20:45:00;1;Dust2
2297721;5996;6134;2015-09-04 20:45:00;1;Mirage
2297717;5949;6246;2015-09-04 21:00:00;9;Mirage
2297717;5949;6246;2015-09-04 21:00:00;4;Cobblestone
2297736;5139;5136;2015-09-04 21:45:00;-6;Dust2
2297725;5974;6336;2015-09-05 01:30:00;14;Mirage
2297726;6333;6117;2015-09-05 02:00:00;-13;Cobblestone
2297738;5974;6117;2015-09-05 02:55:00;10;Dust2
2297739;6336;6333;2015-09-05 03:15:00;-14;Overpass
2297740;6117;6333;2015-09-05 04:00:00;14;Mirage
2297727;6261;6242;2015-09-05 05:30:00;7;Dust2
2297728;6191;6291;2015-09-05 05:30:00;11;Inferno
2297743;6291;6242;2015-09-05 06:00:00;3;Cobblestone
2297744;6191;6261;2015-09-05 06:00:00;-9;Dust2
2297745;6191;6291;2015-09-05 08:20:00;7;Cache
2297747;4863;6337;2015-09-05 11:30:00;14;Overpass
2297737;6246;6167;2015-09-05 12:00:00;-13;Cache
2297737;6246;6167;2015-09-05 12:00:00;-13;Mirage
2297748;6340;6339;2015-09-05 12:05:00;-14;Inferno
2297749;5258;5531;2015-09-05 12:30:00;5;Mirage
2297750;6338;6341;2015-09-05 12:45:00;-10;Cache
2297729;6132;6331;2015-09-05 16:15:00;5;Cache
2297730;5907;6239;2015-09-05 16:15:00;-3;Inferno
2297735;4991;5996;2015-09-05 17:20:00;4;Cobblestone
2297735;4991;5996;2015-09-05 17:20:00;6;Dust2
2297735;4991;5996;2015-09-05 17:20:00;-10;Train
2297735;4991;5996;2015-09-05 17:20:00;3;Mirage
2297735;4991;5996;2015-09-05 17:20:00;7;Inferno
2297756;6132;6239;2015-09-05 17:30:00;8;Cache
2297757;6331;5907;2015-09-05 17:30:00;-6;Dust2
2297760;6239;5907;2015-09-05 18:15:00;13;Overpass
2297763;6138;5435;2015-09-05 18:55:00;2;Inferno
2297762;4573;6287;2015-09-05 19:00:00;-2;Cache
2297764;4591;6073;2015-09-05 19:10:00;7;Inferno
2297765;6124;6343;2015-09-05 19:15:00;-3;Cache
2297766;6344;6345;2015-09-05 19:15:00;12;Dust2
2297731;6290;6332;2015-09-05 19:30:00;15;Dust2
2297732;6334;6335;2015-09-05 19:30:00;12;Cobblestone
2297767;6346;6222;2015-09-05 19:40:00;-6;Mirage
2297768;6324;5451;2015-09-05 19:40:00;7;Cache
2297769;4759;5569;2015-09-05 19:50:00;-10;Cache
2297771;6335;6332;2015-09-05 20:45:00;11;Inferno
2297772;6334;6290;2015-09-05 21:00:00;-6;Mirage
2297781;6335;6334;2015-09-05 22:15:00;-12;Dust2
2297741;5974;6191;2015-09-05 23:00:00;15;Cache
2297741;5974;6191;2015-09-05 23:00:00;13;Mirage
2297761;6132;6334;2015-09-05 23:50:00;-9;Cache
2297761;6132;6334;2015-09-05 23:50:00;-13;Mirage
2297742;6117;6261;2015-09-06 01:30:00;-1;Cobblestone
2297742;6117;6261;2015-09-06 01:30:00;-5;Dust2
2297770;6239;6290;2015-09-06 01:30:00;-11;Overpass
2297770;6239;6290;2015-09-06 01:30:00;-8;Cache
2297759;4784;5290;2015-09-06 04:00:00;5;Cobblestone
2297759;4784;5290;2015-09-06 04:00:00;-13;Cache
2297759;4784;5290;2015-09-06 04:00:00;-11;Dust2
2297786;6290;6261;2015-09-06 04:30:00;5;Cache
2297786;6290;6261;2015-09-06 04:30:00;3;Cobblestone
2297787;5974;6334;2015-09-06 04:30:00;10;Dust2
2297787;5974;6334;2015-09-06 04:30:00;8;Train
2297752;6342;6339;2015-09-06 09:00:00;-5;Cache
2297752;6342;6339;2015-09-06 09:00:00;-4;Cobblestone
2297753;6195;6341;2015-09-06 09:00:00;11;Cache
2297753;6195;6341;2015-09-06 09:00:00;3;Cobblestone
2297754;5978;5258;2015-09-06 09:00:00;4;Cobblestone
2297754;5978;5258;2015-09-06 09:00:00;-4;Mirage
2297754;5978;5258;2015-09-06 09:00:00;8;Dust2
2297755;6109;4863;2015-09-06 09:00:00;6;Dust2
2297755;6109;4863;2015-09-06 09:00:00;-7;Mirage
2297755;6109;4863;2015-09-06 09:00:00;-4;Cache
2297773;5422;6222;2015-09-06 12:00:00;-2;Mirage
2297773;5422;6222;2015-09-06 12:00:00;-9;Cobblestone
2297774;5208;6324;2015-09-06 12:00:00;11;Cobblestone
2297774;5208;6324;2015-09-06 12:00:00;2;Mirage
2297775;4548;6343;2015-09-06 12:00:00;4;Cache
2297775;4548;6343;2015-09-06 12:00:00;13;Dust2
2297776;5395;6287;2015-09-06 12:00:00;6;Cobblestone
2297776;5395;6287;2015-09-06 12:00:00;-4;Cache
2297776;5395;6287;2015-09-06 12:00:00;2;Inferno
2297777;6137;6138;2015-09-06 12:00:00;14;Overpass
2297777;6137;6138;2015-09-06 12:00:00;7;Mirage
2297778;5599;6344;2015-09-06 12:00:00;7;Cache
2297778;5599;6344;2015-09-06 12:00:00;-2;Dust2
2297778;5599;6344;2015-09-06 12:00:00;5;Mirage
2297779;5929;5569;2015-09-06 12:00:00;-4;Dust2
2297779;5929;5569;2015-09-06 12:00:00;5;Cobblestone
2297779;5929;5569;2015-09-06 12:00:00;-3;Cache
2297780;5310;4591;2015-09-06 12:00:00;-2;Inferno
2297780;5310;4591;2015-09-06 12:00:00;12;Overpass
2297780;5310;4591;2015-09-06 12:00:00;6;Train
2297793;6195;6339;2015-09-06 12:00:00;12;Inferno
2297793;6195;6339;2015-09-06 12:00:00;10;Mirage
2297794;5978;4863;2015-09-06 12:20:00;5;Inferno
2297794;5978;4863;2015-09-06 12:20:00;11;Mirage
2297796;6343;6344;2015-09-06 15:00:00;-12;Cache
2297797;6137;5599;2015-09-06 15:00:00;12;Mirage
2297797;6137;5599;2015-09-06 15:00:00;1;Cobblestone
2297799;5208;6222;2015-09-06 15:00:00;-4;Overpass
2297799;5208;6222;2015-09-06 15:00:00;-3;Cobblestone
2297801;5422;4591;2015-09-06 15:00:00;13;Overpass
2297802;6195;5978;2015-09-06 15:00:00;6;Cobblestone
2297802;6195;5978;2015-09-06 15:00:00;5;Inferno
2297803;6347;6348;2015-09-06 15:10:00;-2;Inferno
2297803;6347;6348;2015-09-06 15:10:00;-4;Mirage
2297795;4548;5395;2015-09-06 15:15:00;1;Mirage
2297795;4548;5395;2015-09-06 15:15:00;-5;Cache
2297795;4548;5395;2015-09-06 15:15:00;4;Overpass
2297798;6138;6287;2015-09-06 15:15:00;-6;Train
2297800;6324;5929;2015-09-06 15:15:00;-4;Cache
2297804;5310;5569;2015-09-06 15:15:00;12;Overpass
2297804;5310;5569;2015-09-06 15:15:00;13;Dust2
2297789;6191;6132;2015-09-06 16:00:00;-3;Dust2
2297789;6191;6132;2015-09-06 16:00:00;9;Inferno
2297789;6191;6132;2015-09-06 16:00:00;-8;Cache
2297790;6117;6239;2015-09-06 16:00:00;3;Overpass
2297790;6117;6239;2015-09-06 16:00:00;-3;Cache
2297790;6117;6239;2015-09-06 16:00:00;2;Cobblestone
2297805;6344;5422;2015-09-06 16:30:00;-4;Mirage
2297806;6287;5929;2015-09-06 16:40:00;1;Cache
2297807;6105;5984;2015-09-06 17:00:00;7;Dust2
2297807;6105;5984;2015-09-06 17:00:00;5;Cobblestone
2297808;5310;6137;2015-09-06 18:45:00;12;Cache
2297808;5310;6137;2015-09-06 18:45:00;13;Train
2297751;6318;6213;2015-09-06 19:00:00;3;Mirage
2297751;6318;6213;2015-09-06 19:00:00;-4;Dust2
2297751;6318;6213;2015-09-06 19:00:00;-2;Inferno
2297792;6261;6132;2015-09-06 19:15:00;4;Train
2297792;6261;6132;2015-09-06 19:15:00;9;Dust2
2297809;6222;4548;2015-09-06 19:20:00;-1;Cobblestone
2297809;6222;4548;2015-09-06 19:20:00;-11;Mirage
2297810;6348;6105;2015-09-06 20:00:00;-14;Mirage
2297810;6348;6105;2015-09-06 20:00:00;11;Cache
2297810;6348;6105;2015-09-06 20:00:00;-15;Dust2
2297791;6334;6117;2015-09-06 20:50:00;-9;Cobblestone
2297791;6334;6117;2015-09-06 20:50:00;3;Cache
2297791;6334;6117;2015-09-06 20:50:00;6;Dust2
2297788;5974;6290;2015-09-06 23:00:00;13;Cobblestone
2297788;5974;6290;2015-09-06 23:00:00;-15;Train
2297788;5974;6290;2015-09-06 23:00:00;10;Cache
2297782;6134;6226;2015-09-06 23:30:00;4;Dust2
2297782;6134;6226;2015-09-06 23:30:00;10;Inferno
2297813;6261;6334;2015-09-07 00:10:00;-2;Inferno
2297813;6261;6334;2015-09-07 00:10:00;11;Train
2297813;6261;6334;2015-09-07 00:10:00;13;Dust2
2297815;6290;6261;2015-09-07 03:00:00;-6;Train
2297815;6290;6261;2015-09-07 03:00:00;10;Overpass
2297815;6290;6261;2015-09-07 03:00:00;9;Inferno
2297816;5974;6290;2015-09-07 06:50:00;10;Overpass
2297816;5974;6290;2015-09-07 06:50:00;-10;Mirage
2297816;5974;6290;2015-09-07 06:50:00;15;Cobblestone
2297784;4608;6127;2015-09-07 09:55:00;7;Mirage
2297784;4608;6127;2015-09-07 09:55:00;11;Dust2
2297785;5378;6266;2015-09-07 15:30:00;12;Mirage
2297785;5378;6266;2015-09-07 15:30:00;13;Dust2
2297783;4494;5284;2015-09-07 17:50:00;-13;Overpass
2297783;4494;5284;2015-09-07 17:50:00;-7;Cobblestone
2297823;5093;6302;2015-09-07 18:00:00;-14;Dust2
2297823;5093;6302;2015-09-07 18:00:00;3;Mirage
2297823;5093;6302;2015-09-07 18:00:00;-4;Overpass
2297811;6094;6237;2015-09-07 18:30:00;-8;Cache
2297811;6094;6237;2015-09-07 18:30:00;-2;Mirage
2297818;6260;6114;2015-09-07 20:00:00;13;Cache
2297812;6138;4682;2015-09-07 20:20:00;6;Mirage
2297812;6138;4682;2015-09-07 20:20:00;9;Dust2
2297819;4554;5617;2015-09-07 21:00:00;6;Overpass
2297824;6134;4608;2015-09-07 21:00:00;-11;Mirage
2297824;6134;4608;2015-09-07 21:00:00;12;Dust2
2297824;6134;4608;2015-09-07 21:00:00;5;Inferno
2297814;6167;6213;2015-09-07 21:15:00;12;Mirage
2297814;6167;6213;2015-09-07 21:15:00;1;Train
2297826;5595;6324;2015-09-07 21:30:00;7;Cache
2297826;5595;6324;2015-09-07 21:30:00;3;Inferno
2297817;6137;6245;2015-09-07 22:00:00;6;Cobblestone
2297817;6137;6245;2015-09-07 22:00:00;13;Overpass
2297820;4445;6298;2015-09-07 22:00:00;-6;Dust2
2297821;6297;6225;2015-09-07 23:15:00;-12;Inferno
2297834;5284;5378;2015-09-08 00:30:00;-1;Overpass
2297834;5284;5378;2015-09-08 00:30:00;6;Train
2297834;5284;5378;2015-09-08 00:30:00;8;Inferno
2297827;6301;6292;2015-09-08 02:00:00;-7;Cache
2297827;6301;6292;2015-09-08 02:00:00;-11;Dust2
2297835;4494;6266;2015-09-08 03:50:00;10;Dust2
2297825;6127;6226;2015-09-08 10:30:00;-12;Cache
2297846;5378;6226;2015-09-08 13:00:00;8;Overpass
2297845;4608;4494;2015-09-08 16:50:00;3;Cobblestone
2297839;5093;6324;2015-09-08 18:00:00;-1;Cache
2297837;5195;6154;2015-09-08 19:00:00;5;Cache
2297840;5595;6302;2015-09-08 19:15:00;3;Dust2
2297840;5595;6302;2015-09-08 19:15:00;-1;Train
2297840;5595;6302;2015-09-08 19:15:00;6;Mirage
2297847;6134;5284;2015-09-08 19:40:00;3;Train
2297847;6134;5284;2015-09-08 19:40:00;-5;Dust2
2297847;6134;5284;2015-09-08 19:40:00;11;Mirage
2297843;4532;6327;2015-09-08 20:00:00;-3;Inferno
2297843;4532;6327;2015-09-08 20:00:00;7;Mirage
2297843;4532;6327;2015-09-08 20:00:00;-5;Overpass
2297844;5310;5599;2015-09-08 20:00:00;7;Overpass
2297844;5310;5599;2015-09-08 20:00:00;-2;Train
2297836;5524;5208;2015-09-08 21:00:00;-2;Cobblestone
2297836;5524;5208;2015-09-08 21:00:00;-8;Inferno
2297841;6324;6302;2015-09-08 22:15:00;2;Mirage
2297848;4608;5378;2015-09-08 22:30:00;1;Mirage
2297842;5595;6324;2015-09-08 23:15:00;4;Cache
2297828;6290;6132;2015-09-09 00:15:00;12;Dust2
2297828;6290;6132;2015-09-09 00:15:00;5;Train
2297849;5284;4608;2015-09-09 00:40:00;-1;Overpass
2297852;5974;6164;2015-09-09 02:00:00;-4;Dust2
2297852;5974;6164;2015-09-09 02:00:00;6;Cobblestone
2297850;6134;4608;2015-09-09 03:00:00;5;Mirage
2297829;5974;5973;2015-09-09 04:00:00;12;Cobblestone
2297829;5974;5973;2015-09-09 04:00:00;2;Overpass
2297856;6137;6264;2015-09-09 17:00:00;4;Cobblestone
